shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
[@1.0.5502541@]11,43.501602,-80.533324,339,15705.378890598166
[@1.0.5502541@]11,43.501553,-80.533234,340,15714.44995483555
[@1.0.5502541@]11,43.501461,-80.53313,341,15727.671657701658
[@1.0.5502541@]11,43.501164,-80.53279,342,15770.573982477747
[@1.0.5502541@]11,43.500798,-80.532381,343,15822.933016905868
[@1.0.5502541@]11,43.500512,-80.532054,344,15864.225456853686
[@1.0.5502541@]11,43.500146,-80.531634,345,15917.147493127131
[@1.0.5502541@]11,43.499596,-80.530998,346,15996.926063849407
[@1.0.5502541@]11,43.499271,-80.530654,347,16042.46214836831
[@1.0.5502541@]11,43.499232,-80.530594,348,16048.957255019788
[@1.0.5502541@]11,43.499216,-80.530536,349,16053.958190658459
[@1.0.5502541@]11,43.499167,-80.530308,350,16073.127700367711
[@1.0.5502541@]11,43.499104,-80.530058,351,16094.462505340582
[@1.0.5502541@]11,43.499078,-80.530005,352,16099.621170737539
[@1.0.5502541@]11,43.499033,-80.529955,353,16106.043797535058
[@1.0.5502541@]11,43.4982943,-80.5295543,354,16194.264172490733
[@1.0.5502541@]11,43.498271687,-80.52959604,355,16198.46371868294
[@1.0.5502541@]21,43.49829213483276,-80.52951572611032,0,0
[@1.0.5502541@]21,43.4983002,-80.5294792,1,3.078926560966216
[@1.0.5502541@]21,43.49881,-80.529746,2,63.67959784608887
[@1.0.5502541@]21,43.499045,-80.529874,3,91.76026678895174
[@1.0.5502541@]21,43.499099,-80.529958,4,100.80748068470231
[@1.0.5502541@]21,43.499137,-80.530054,5,109.62387826575093
[@1.0.5502541@]21,43.499189,-80.53029,6,129.5070948553099
[@1.0.5502541@]21,43.499227,-80.530461,7,143.92483225108762
[@1.0.5502541@]21,43.499249,-80.530543,8,150.9723574363245
[@1.0.5502541@]21,43.499272,-80.530598,9,156.09072698641077
[@1.0.5502541@]21,43.499346,-80.530684,10,166.846796650579
[@1.0.5502541@]21,43.499606,-80.53096,11,203.31518355220697
[@1.0.5502541@]21,43.499698,-80.531066,12,216.6396433591031
[@1.0.5502541@]21,43.501577,-80.533194,13,486.88400240508037
[@1.0.5502541@]21,43.501646,-80.53328,14,497.2209474997004
[@1.0.5502541@]21,43.501662,-80.533387,15,506.027639045762
[@1.0.5502541@]21,43.501651,-80.533459,16,511.9591101918553
[@1.0.5502541@]21,43.501616,-80.533571,17,521.7893913654717
[@1.0.5502541@]21,43.5010135,-80.5352486,18,672.6912200119975
[@1.0.5502541@]21,43.500411,-80.5369261,19,823.5869931510738
[@1.0.5502541@]21,43.4998085,-80.5386036,20,974.4839595128125
[@1.0.5502541@]21,43.499206,-80.540281,21,1125.3749000036128
[@1.0.5502541@]21,43.49893,-80.541047,22,1194.323645552879
[@1.0.5502541@]21,43.498037,-80.543524,23,1417.308567291378
[@1.0.5502541@]21,43.497997,-80.543601,24,1424.9429071945874
[@1.0.5502541@]21,43.497942,-80.54364,25,1431.8164724133278
[@1.0.5502541@]21,43.497897,-80.543637,26,1436.8228057175072
[@1.0.5502541@]21,43.497856,-80.543632,27,1441.3968799284694
[@1.0.5502541@]21,43.497785,-80.543592,28,1449.9204573821044
[@1.0.5502541@]21,43.4969662,-80.5431174,29,1548.632424788417
[@1.0.5502541@]21,43.496965083,-80.54312158,30,1548.9874417987628
[@1.0.5502541@]21,43.4969662,-80.5431174,31,1549.3424588091086
[@1.0.5502541@]21,43.496924,-80.543093,32,1554.4272996337515
[@1.0.5502541@]21,43.495813,-80.542358,33,1691.3781065232265
[@1.0.5502541@]21,43.495399,-80.542124,34,1741.1043915326093
[@1.0.5502541@]21,43.495255,-80.542036,35,1758.609594939716
[@1.0.5502541@]21,43.495035,-80.541923,36,1784.7006712226853
[@1.0.5502541@]21,43.494272,-80.541655,37,1872.204468363783
[@1.0.5502541@]21,43.493661,-80.541537,38,1940.7699043094535
[@1.0.5502541@]21,43.493159,-80.54148,39,1996.747558901128
[@1.0.5502541@]21,43.492797,-80.541507,40,2037.0364595099975
[@1.0.5502541@]21,43.492299,-80.541561,41,2092.5515983780097
[@1.0.5502541@]21,43.491929,-80.541609,42,2133.8525402972878
